Babe Ruth,714
Bob Scheffing,20
Brent Gates,25
Jim Nealon,3
Felix Torres,27
Ed Fitz Gerald,19
George Bradley,3
Tony Scott,17
Billy Hatcher,54
Bernie Neis,25
Billy Sullivan,21
Rob Ducey,31
Dick Bertell,10
Bob Kearney,27
Chet Ross,34
Jean Segura,17
Carl Taylor,10
Gene Stephens,37
Tony Lupien,18
John Smoltz,5
Johnny Oates,14
Ham Hyatt,10
Jose Lind,9
Marty Kavanagh,10
Bill Brubaker,22
Al Orth,12
Chris Coghlan,30
Greg Pryor,14
Wilbur Cooper,6
Billy Ripken,20
Cam Carreon,11
Reb Russell,22
Peaches Graham,1
Bill Schroeder,61
Dwight Smith,46
Ted Lyons,5
Barry Bonnell,56
Lenn Sakata,25
Billy Gardner,41
Charlie Dexter,16
Johnny Estrada,42
Junior Felix,55
Chuck Workman,50
Lou Stringer,19
Ken Reitz,68
Jerry Turner,45
Dutch Meyer,10
Rocky Bridges,16
Mickey Livingston,19
Dave Engle,31
Al Gallagher,11
Larry Woodall,1
George Hausmann,3
Lon Warneke,4
Fergy Malone,1
Ty Wigginton,169
Jim Finigan,19
Charlie Jones,5
Wil Cordero,122
So Taguchi,19
Yonder Alonso,27
Johnny McCarthy,25
Brickyard Kennedy,1
Mark Bailey,24
Rich Coggins,12
Dick Buckley,26
Conor Jackson,52
Herman Dehlman,0
Pancho Herrera,31
Walter Schmidt,3
Joe Birmingham,7
Leon Culberson,14
Alfredo Amezaga,12
Art Phelan,8
Phil Plantier,91
Chris Duncan,55
Whitey Ford,3
Bennie Warren,33
Derrick May,52
Kevin Orie,22
Benny Meyer,7
Lon Knight,3
Pinch Thomas,2
Simon Nicholls,4
Casey Candaele,11
Paddy Baumann,4
J.D. Martinez,47
Greg Olson,20
Mike Vail,34
Trevor Plouffe,62
John Flaherty,80
Sam Jones,6
Milt Scott,5
Billy Moran,28
Butch Schmidt,4
Jim Norris,7
Fred McMullin,1
Joey Gathright,1
Frank Welch,41
Johnny Peacock,1
Eddie Perez,40
Steve Lake,18
Joe Grace,20
Lonnie Chisenhall,36
Cesar Izturis,17
Bob Tillman,79
Ray Lamanno,18
John Bateman,81
Ray Caldwell,8
Milt Cuyler,10
Gibby Brack,16
Creepy Crespi,4
Jake Flowers,16
Ad Gumbert,15
Sam Horn,62
Charlie Blackmon,28
Champ Summers,54
Gail Hopkins,25
Josh Phelps,64
Del Howard,6
Emil Verban,1
Juice Latham,0
Bob Schmidt,39
Jose Tabata,17
Thad Bosley,20
Roy Hughes,5
Joe Hague,40
Laynce Nix,69
Tuck Turner,7
Alvaro Espinoza,22
Rick Peters,2
Tito Landrum,13
Tim Shinnick,2
Carlos Quintana,19
Ed Coleman,40
Bill Harbidge,2
Javier Valentin,45
Jesse Hill,6
Roy Smalley,61
Henry Easterday,9
Shane Andrews,86
Steve Balboni,181
Dasher Troy,4
Don Kolloway,29
Gene Robertson,20
Jackie Tavener,13
Roy Foster,45
Craig Worthington,33
Red Shannon,0
Willy Aybar,33
George Vukovich,27
Tom O'Brien,10
Marv Breeding,7
Jim Dyck,26
Toby Atwell,9
Al Spangler,21
Lew Whistler,12
Mariano Duncan,87
Tom Downey,7
Robin Roberts,5
Brook Fordyce,41
Armando Marsans,2
Adonis Terry,15
Art Butler,3
Vance Wilson,25
Humberto Quintero,20
Al Maul,7
Henry Cotto,44
Klondike Douglass,10
Hal Peck,15
Bob Addy,1
Ned Cuthbert,8
Wilson Betemit,75
Pat Tabler,47
Jim Presley,135
Red Worthington,12
Scott Stratton,8
Gus Felix,12
Vern Duncan,4
Tom Padden,2
Chick Fullis,12
Travis Snider,50
Mickey Hatcher,38
Joe Boley,7
Dave Nelson,20
Nat Hicks,1
Charlie Lau,16
Steve Souchock,50
Dib Williams,29
Herbie Moran,2
Ty Cline,6
Dain Clay,3
Benny Agbayani,39
Cliff Lee,38
Pat Meares,58
Doc Cook,3
Bill Haselman,47
Don Ross,12
Jimmy Wasdell,29
Jim Delsing,40
Tom Poquette,10
Joe Evans,3
Dusty Rhodes,54
Gino Cimoli,44
Casey Kotchman,71
Hick Cady,1
Ray Jablonski,83
Dee Fondy,69
Ted Savage,34
Farmer Vaughn,21
Art Nehf,8
Danny Heep,30
Bill Almon,36
Eric Young,8
Hee Seop Choi,40
Johnny Burnett,9
Craig Monroe,115
Bob Montgomery,23
Whitey Herzog,25
Lou Merloni,14
Ed Stevens,28
Jack Taylor,2
Tom Zachary,6
Sy Sutcliffe,6
Fernando Valenzuela,10
Bob Hamelin,67
Jeremy Giambi,52
Bob Melvin,35
Nap Reyes,13
Rey Ordonez,12
Tim Cullen,9
Junior Kennedy,4
Mark Quinn,45
Steve Boros,26
Johnny Watwood,5
Eric Hosmer,59
Johnny Dickshot,7
Luis Olmo,29
Earl Smith,9
Danny Bautista,62
Lena Blackburne,4
Babe Adams,3
Gordon Slade,8
John Shelby,70
Ed Sweeney,3
Norm Zauchin,50
Phil Reccius,4
John Glenn,1
Billy Smith,17
Bill Lamar,19
Howard Freigau,15
Mickey Welch,12
Win Mercer,7
Bob Randall,1
Damon Berryhill,47
Esteban German,8
Frank Taveras,2
Sal Fasano,47
Jesus Guzman,25
Gene Green,46
Frank Kitson,4
Bobby Valentine,12
Mike Lamb,69
Don Zimmer,91
Walt Williams,33
Fred Kendall,31
Luis Aguayo,37
Orlando Palmeiro,12
Hank DeBerry,11
Jimmy Bloodworth,62
Jouett Meekin,15
Marcus Thames,115
Dick Culler,2
Ruben Amaro,8
Roy Partee,2
Bob Barton,9
Charlie Carr,6
Ian Stewart,61
Rodney Scott,3
Buddy Bradford,52
Larry Sheets,94
Warren Morris,26
Rafael Ramirez,53
Homer Summa,18
Hal Newhouser,2
Thomas Howard,44
Mike Hershberger,26
Jerry Reuss,1
John Mayberry,53
Mark Salas,38
Ben Broussard,87
Lucas Duda,74
Whitey Alperman,7
Luis Sojo,36
Dee Gordon,4
Mark Johnson,16
Brian Johnson,49
Lew Burdette,12
Red Kleinow,3
Clark Griffith,8
Ramon Vazquez,22
Bennie Tate,4
Warren Newson,34
Keith Miller,12
Ron Coomer,92
Steve Mesner,2
Denny Sullivan,1
Bobby Estalella,48
Coaker Triplett,27
Frenchy Bordagaray,14
Ed Walsh,3
Bobby Brown,26
Bob Meacham,8
Fred Beck,33
Jeff Baker,51
Jimmy Burke,1
Pop Foster,10
John Henry,2
Sammy Byrd,38
Bill Wambsganss,7
Ben Francisco,50
Benji Gil,32
Jim Gosger,30
Mark Teahen,67
Cub Stricker,12
Billy Purtell,2
Roger Metzger,5
Andy Kosco,73
Joe Marty,44
DJ LeMahieu,9
Keith Ginter,38
Juan Bonilla,7
Damon Buford,54
Gary Allenson,19
Bill Hague,2
Guy Zinn,15
Don Gutteridge,39
Alex McCarthy,5
Joe Nolan,27
Sammy Taylor,33
Jim Donnelly,2
Jerry Moses,25
Bill Sherdel,9
Red Dooin,10
Johnny Lush,2
Jeremy Reed,12
Leron Lee,31
Al Pilarcik,22
Mark Parent,53
Tom Grieve,65
Tom McLaughlin,2
Danny Valencia,37
Neal Ball,4
Tubby Spencer,3
Reid Nichols,22
Pug Bennett,1
Danny Thompson,15
Mike DiFelice,28
Murry Dickson,3
Garth Iorg,20
Jo-Jo White,8
Dan Johnson,57
Tracy Jones,27
Eduardo Perez,79
Fred Manrique,20
Chuck Essegian,47
Joe Orengo,17
Rich Reese,52
Logan Morrison,53
Norm Miller,24
Bill Regan,18
Augie Ojeda,7
Jason Tyner,1
Tim Corcoran,12
Duane Kuiper,1
Larry Harlow,12
Larry Stahl,36
Ed Stroud,14
Len Gabrielson,37
Richie Scheinblum,13
Phil Gagliano,14
Rico Brogna,106
Lennie Merullo,6
Bill Sharp,9
Boss Schmidt,3
Jack Lohrke,22
Ed Crane,18
Charlie Abbey,19
Buster Mills,14
Mike Slattery,8
Charley Radbourn,9
Hal Rhyne,2
Ben Sanders,5
Wally Gilbert,7
Lenny Harris,37
Scott Livingstone,17
Maurice Van Robays,20
Jason Lane,61
Blake DeWitt,21
Tim Blackwell,6
Bill Fahey,7
Josh Thole,8
Tom Parrott,15
Homer Bush,11
Jay Faatz,3
Pete Whisenant,37
Paul Richards,15
Tim Bogar,24
Bud Metheny,31
Gene Paulette,2
Skip Schumaker,27
Clyde Beck,12
Leech Maskrey,2
Chris Bando,27
Tom Satriano,21
Bill Holbert,0
Mitch Moreland,65
Joe Cassidy,2
Jeremy Hermida,65
Chris Carter,85
Hal Smith,23
Al Schweitzer,3
Tike Redman,17
Jim Clinton,4
Kevin Maas,65
Fergie Jenkins,13
Joe Schultz,15
Orlando Miller,24
Dave Nicholson,61
Tom O'Malley,13
Greg Maddux,5
Art Shires,11
Tommy Thompson,9
Ray Katt,32
John Carney,7
Randy Bush,96
Tom Prince,24
Conor Gillaspie,21
Mike Carp,27
Rube Lutzke,4
Boileryard Clarke,20
Fred Treacey,7
Russ Nixon,27
Emil Batch,7
Tom Kinslow,12
Phil Lewis,4
Fred Smith,8
Jim Holdsworth,0
Jamie Quirk,43
Brian Hunter,67
Alexi Casilla,12
Frank Gibson,8
Bryan Little,3
Walt Bond,41
Tony Womack,36
Harry Arndt,6
Hal Naragon,6
John Baker,14
Pete Alexander,11
Cory Snyder,149
Al Weis,7
Butch Hobson,98
Luke Sewell,20
Tommy Bond,0
Tim Donahue,2
Ray Hayworth,5
Walter Barbare,1
Jason Kubel,140
Bruno Betzel,2
Paul Casanova,50
Erv Dusak,24
Dick Tracewski,8
Willie Bloomquist,18
Tyler Houston,63
Ted Uhlaender,36
Steve Lyons,19
David Howard,11
Mark Sweeney,42
Joe McEwing,25
Pat Listach,5
Arnold Hauser,6
Brendan Harris,33
Donovan Solano,8
Hugh Bradley,2
Alex Arias,18
Jim Stephens,3
Johnny Neun,2
Lou Novikoff,15
Logan Forsythe,18
Tyler Colvin,49
Mike de la Hoz,25
Marty Keough,43
Butch Huskey,86
Cal Neeman,30
Don Landrum,12
Tom Hughes,6
Chuck Diering,14
Nelson Liriano,25
Larry Bigbie,31
Chris Richard,34
Milt Bolling,19
Lee Stevens,144
Brad Komminsk,23
Alex Presley,23
Cliff Mapes,38
Jim Wohlford,21
Jemile Weeks,4
Beauty McGowan,6
Chuck Schilling,23
Angel Mangual,22
Aaron Guiel,35
Mike Lehane,1
Jack Burns,44
Phil Linz,11
Mark Johnson,38
Roger Bernadina,28
Mike Felder,14
Luis Rivera,28
Nolan Reimold,44
Julio Gotay,6
Carlos Hernandez,24
Jim McCormick,4
Mike Tyson,27
Rabbit Warstler,11
John Donaldson,4
Randy Reese,14
Dave Berg,21
Jerry Royster,40
Dane Iorg,14
Ryan Spilborghs,42
Freddie Fitzsimmons,14
Wes Chamberlain,43
Pop Dillon,1
Eddie Cicotte,0
Sam Bowens,45
Joe Hoover,5
Dave Shean,6
Rick Reuschel,4
Ed Busch,0
Ted Kubiak,13
Heinie Mueller,17
Jack Boyle,23
Pepe Mangual,16
Dario Lodigiani,16
Turner Barber,2
Steve Nicosia,11
Steve Hovley,8
Tom Hutton,22
Terry Harmon,4
Kurt Stillwell,34
Reggie Willits,0
Cecil Espy,7
Ken Aspromonte,19
Juan Francisco,48
Bob Aspromonte,60
Bill Merritt,8
Ricky Ledee,63
Ruben Amaro,16
Phil Todt,57
John Mabry,96
Chris Getz,3
Woody Woodward,1
Ed Goodson,30
Jacob Brumfield,32
Bill Cunningham,9
Scott Hastings,0
Boots Day,8
Matt Franco,22
Woody Jensen,26
Josh Barfield,16
Gene Larkin,32
Dave Clark,62
Al Woods,35
Irv Hall,0
Miguel Dilone,6
Willy Miranda,6
Lou Finney,31
Jim Poole,13
General Stafford,21
Jesus Flores,23
Harry Chiti,41
Pat Putnam,63
Steve Cox,39
Walter Holke,24
Max Marshall,15
Dann Bilardello,18
Ivan Murrell,33
Mike Phillips,11
Greg Briley,29
Joey Amalfitano,9
Carlos Febles,24
Allie Clark,32
Scott Stahoviak,27
Matt Kilroy,1
Carl Warwick,31
Claude Passeau,15
Blondy Ryan,8
Frank Mancuso,5
Billy Bryan,41
Jim Connor,3
Willie Smith,46
Lee Richmond,3
Pedro Gonzalez,8
Whitey Wietelmann,7
Alberto T. Castillo,12
Buck Crouse,8
Rudy Hulswitt,3
Jerry Dybzinski,3
Pink Hawley,11
Lou Say,5
Jim Jackson,4
Jay Kirke,7
Joe Niekro,1
Wayne Tolleson,9
Will White,1
Dixie Howell,12
Midre Cummings,22
Rube Walker,35
Joel Skinner,17
Chuck Hiller,20
Gil Hatfield,6
Jayson Nix,38
Cito Gaston,91
Lew Ritter,1
Mickey Brantley,32
John McDonald,28
Joaquin Arias,6
Bill Hunnefield,9
Jesus Alou,32
Floyd Rayford,38
Scott Leius,28
Mark Smith,32
Joe Delahanty,4
Eddie Phillips,14
Doc White,2
Gary Alexander,55
Joe Farrell,5
Jeff Newman,63
Chris Jones,30
Wayne Kirby,14
Don Mueller,65
Jose Macias,26
Max Venable,18
Chico Salmon,31
Larry Biittner,29
Rocky Nelson,31
Rabbit Nill,3
Rick Schu,41
Johnny Butler,3
Cy Young,18
John Kerr,6
Jackie Hayes,10
Marv Throneberry,53
Alan Bannister,19
Lloyd McClendon,35
Tony Tarasco,34
Walter French,2
Sibby Sisti,27
Adam Rosales,24
Wally Roettger,19
Jud Birchall,1
Darryl Motley,44
Tom O'Brien,4
Willis Hudlin,5
Kurt Abbott,62
Chris Burke,23
Henry Boyle,10
Dick Kryhoski,45
Jimmy Outlaw,6
Mackey Sasser,16
Denny Doyle,16
Jose Morales,26
Gene Michael,15
Ryan Garko,55
Art Kruger,6
Mike Ryan,28
George Binks,8
Herb Pennock,4
Matt Treanor,18
Willard Brown,6
Gus Getz,2
Tim Keefe,12
Ramon Martinez,29
Tom McBride,2
Roy Hartsfield,13
Bill Voss,19
Todd Cruz,34
Dave Roberts,49
Ken Hubbs,14
Bruce Boisclair,10
Bob Shawkey,3
Hosken Powell,17
Charles Moran,1
Ed Holly,1
Fred Stanley,10
Lute Boone,6
Nanny Fernandez,16
Jim Manning,8
Bobby Sturgeon,1
Al Luplow,33
Dick McBride,0
Rob Andrews,3
Dick Burrus,11
Wally Gerber,7
Juan Marichal,4
James Mouton,18
Gerald Perry,59
Rafael Landestoy,4
Biff Pocoroba,21
Chris Woodward,33
Gabby Street,2
Mordecai Brown,2
DeWayne Wise,31
Pete Daley,18
Matthew LeCroy,60
Jim Holt,19
Sonny Jackson,7
Clyde Sukeforth,2
Broderick Perkins,8
George Strief,5
Fred Payne,1
Willie Tasby,46
Hippo Vaughn,3
Bob Kennedy,63
Jimmy Peoples,7
Harry Gleason,3
Lou Chiozza,14
Phil Geier,2
Jeff Torborg,8
Johnny Mokan,32
Rick Auerbach,9
Enzo Hernandez,2
Tom Oliver,0
Angel Berroa,46
Vic Correll,29
Harry Howell,11
Daniel Descalso,10
Junior Ortiz,5
Nick Green,17
Paul Bako,24
Mike Kingery,30
Billy Lauder,6
Bill Friel,6
Wily Mo Pena,84
Ollie Bejma,14
Roger Cedeno,40
Kevin Frandsen,15
Chuck Cottier,19
Terry Harper,36
Wes Helms,75
Bill Hallman,3
Eric Anthony,78
Doug Griffin,7
Johnny Rucker,21
Clarence Mitchell,7
Bill Killefer,4
Kevin Reimer,52
Charlie Getzein,8
Harry Wheeler,2
Jolbert Cabrera,18
Jordan Schafer,12
Luis Rodriguez,10
Luis Rivas,34
Kenny Williams,27
Matt Mieske,56
Delos Drake,5
Gail Harris,51
Manny Jimenez,26
Gil Torres,0
Robert Andino,18
Joe Gedeon,1
Andy LaRoche,22
Dan Shannon,8
Harry Lyons,7
Ray Oyler,15
Larvell Blanks,20
Sherry Robertson,26
Heinie Smith,3
Bud Clancy,12
Chick Shorten,3
Joe Christopher,29
Jake Wood,35
Bump Hadley,0
Nelson Mathews,22
Bill Renna,28
Mitch Maier,10
Paul Janish,7
Bob Heise,1
Ed Daily,19
Gary Woods,13
Rafael Santana,13
Frank Ellerbe,4
Charlie Hargreaves,4
John Cassidy,5
Lloyd Merriman,12
Jim Donahue,2
Earl Whitehill,4
Lastings Milledge,33
Don Kelly,23
Charlie Spikes,65
Jeff Hamilton,24
Bill Sweeney,5
Jim Anderson,13
Larry Twitchell,19
Zip Collins,2
Mike McNally,1
Jack Chesbro,5
Jonathan Herrera,8
Wilbur Howard,6
Johnny Hudson,4
Jeff Branson,34
Ollie O'Mara,2
Fred Warner,1
Andy Allanson,16
Rick Bosetti,17
Jeff Stone,11
Neal Finn,3
Bob Seeds,28
Marty Perez,22
Oscar Stanage,8
Russ Davis,84
Billy Alvord,3
David Newhan,23
Wilson Valdez,6
Robb Quinlan,25
Frank Parkinson,24
Wattie Holm,6
Bob Clark,1
Paul Dade,10
Jerry Buchek,22
Harry Blake,8
Jeff Huson,8
Liz Funk,6
Ron Brand,3
Andy Fox,30
Dayan Viciedo,66
Eric Owens,26
Timo Perez,26
Gil Coan,39
Dave Marshall,16
Joe Kelly,6
Freddy Spurgeon,1
Bill Hassamaer,7
Rusty Peters,8
Raul Casanova,35
Bob Swift,14
Paul Householder,29
Hank Arft,13
Glenn Hoffman,23
Keith Osik,13
Justin Smoak,74
Tommie Reynolds,12
Billy Cowan,40
Steve Swisher,20
Frank Grube,1
Charley Root,11
Al Spohrer,6
Russ Scarritt,3
Ron Washington,20
Will Foley,0
Bobby Gene Smith,13
Jerry Terrell,4
Alexi Amarista,15
Sam Leever,2
Chubby Dean,3
Johnnie Heving,1
Chris Widger,55
Kid Baldwin,7
Doug Strange,31
Tommy John,5
Ed Beecher,7
Les Mallon,8
Elmer Miller,16
Jack Powell,8
Art Hoelskoetter,2
Eddie Williams,39
Fred Hofmann,7
Preston Ward,50
Charlie James,29
Tom Needham,8
Mel Almada,15
Otto Miller,5
Joe Sullivan,11
Aaron Miles,19
Billy Consolo,9
Billy Pierce,0
Delmon Young,107
Doug Clemens,12
Rusty Torres,35
Johnny Mitchell,2
Larry Corcoran,2
J.P. Arencibia,74
Brennan Boesch,47
Jim Bucher,17
Terry Humphrey,6
A.J. Hinch,32
Jake Powell,22
Larry French,1
George Creamer,1
Scoops Carey,1
Charlie Reipschlager,0
Al Glossop,15
J.C. Martin,32
Ronny Cedeno,40
Cory Sullivan,10
Lynn Jones,7
Roman Mejias,54
Onix Concepcion,3
Bobby Clark,19
Heinie Schuble,11
Jim Canavan,30
Jack O'Brien,9
Felix Fermin,4
Luis Melendez,9
Jose Tartabull,2
Frank Delahanty,5
Jack Warner,1
Chuck Harrison,17
Mickey Lolich,0
Bobby Bragan,15
Pete Castiglione,24
Frank Scheibeck,2
John Gochnauer,0
Dale Sveum,69
Dick Harley,10
Luis Quinones,19
Nig Cuppy,1
Brant Brown,45
Mike Jacobs,100
Zack Taylor,9
Mario Guerrero,7
Ken Hamlin,11
Bobby Reeves,8
Darnell Coles,75
Mickey Haslin,9
Don Hahn,7
Desi Relaford,40
Jack O'Neill,1
Chris Gwynn,17
Terry Shumpert,49
Herm Winningham,19
Gene Desautels,3
Charley O'Leary,3
Jermaine Allensworth,15
Wayne Nordhagen,39
Walter Blair,3
Candy Cummings,0
Ryan Christenson,16
John Boccabella,26
Parke Wilson,3
Jim Bunning,7
Curt Simmons,1
Curtis Goodwin,3
Billy Zitzmann,3
Steve Rogers,0
Ralph Young,4
Al Newman,1
Alex Sanchez,6
Hal Lanier,8
Yuniesky Betancourt,80
John O'Brien,12
Matt Dominguez,42
Quinton McCracken,21
Benny Bengough,0
Pete LaCock,27
Deacon Phillippe,3
Carlos Garcia,33
Merv Shea,5
Carmen Castillo,55
Tommy Bridges,0
Brayan Pena,23
Heinie Sand,18
Chico Ruiz,2
Morgan Murphy,10
Bob Feller,8
Mark Christman,19
Al Kozar,6
Eric Yelding,3
Marty Bergen,10
Phil Niekro,7
Brett Wallace,29
Alfredo Griffin,24
Josh Wilson,10
Hal Rice,19
Marty Martinez,0
Chico Fernandez,40
Silver King,4
Jason Phillips,30
Norm McMillan,6
Bill Cissell,29
Fresco Thompson,13
Slim Sallee,2
Coco Laboy,28
Earle Gardner,1
Eddie Leon,24
Bill Donovan,7
Neil Berry,0
Reno Bertoia,27
Mike Guerra,9
Frank Bonner,4
Fred Marsh,10
Todd Greene,71
Rey Quinones,29
Jorge Fabregas,23
Abraham Nunez,18
Mike Squires,6
Larry Jackson,2
Dave Campbell,20
Felix Pie,17
Alberto Gonzalez,4
Ray Coleman,20
Don Sutton,0
Todd Benzinger,66
Howard Ehmke,0
Tony Muser,7
Rafael Bournigal,4
Bobby Wine,30
Carroll Hardy,17
Bill Dineen,1
Ed Kennedy,5
Lee King,15
Hal Janvrin,6
Rafael Belliard,2
Domonic Brown,49
Skeeter Newsome,9
Marv Rickert,19
Roy Schalk,2
Elton Chamberlain,9
Jerry Zimmerman,3
Cherokee Fisher,3
Fritz Mollwitz,1
Harry Smith,2
Bill Gray,1
Jimmy Stewart,8
Chico Walker,17
Glenn Adams,34
Randall Simon,49
Nippy Jones,25
Rip Cannell,0
Hack Simmons,2
Amos Rusie,8
Dick Billings,16
Roberto Pena,13
Leo Norris,20
Jeff Mathis,41
David Hulse,5
Steve Jeltz,5
Matt LaPorta,31
Pat Carney,3
Dick Cole,2
Mike Caruso,7
Bill Atwood,7
Hal Jeffcoat,26
Adrian Brown,11
Chad Moeller,29
Brad Wellman,6
Jack Dunn,1
Pete Suder,49
Harry Davis,7
George Zettlein,0
Pedro Munoz,67
Joe Dolan,6
Pedro Garcia,37
Whitey Platt,13
Scott Bradley,18
Mickey Grasso,5
Curtis Wilkerson,8
Julio Gonzalez,4
Carl Lind,1
Fred Brickell,6
Carl Hubbell,4
Adeiny Hechavarria,6
Daryle Ward,90
Aleck Smith,1
Bill Lee,5
Al Nixon,7
Von Joshua,30
Pinky Pittenger,1
Tom Egan,22
Craig Shipley,20
Kid Nichols,16
Jack Dittmer,24
Eddie Booth,1
Jimmy Jordan,2
Joe DeMaestri,49
Earl McNeely,4
Ross Gload,34
Nate Oliver,2
Bobby Young,15
Tommie Aaron,13
George Wright,42
Rube Waddell,4
Harry Raymond,2
Tim Johnson,0
Terry Francona,16
Chris Gomez,60
Johnny Berardino,36
Rip Russell,29
Paul Popovich,14
Doc Farrell,10
Alex Cintron,33
Sam Agnew,2
Denny Sothern,19
Wil Nieves,9
Mike Simon,1
George Decker,25
Ed Morris,1
Boze Berger,13
Alan Strange,1
Harry Swacina,1
Tomas Perez,24
Jim Pendleton,19
Tommy McMillan,0
Rod Gilbreath,14
Marc Newfield,22
Charlie Buffinton,7
Malachi Kittridge,17
Eric Munson,49
Rube Walberg,4
Ray Pepper,14
Jimmy Smith,12
Eduardo Nunez,14
Andujar Cedeno,47
Mike Fischlin,3
Syd O'Brien,24
Kevin Jordan,23
Koyie Hill,8
Steve Dillard,13
Jose Castillo,39
Dick Davis,27
Jim Mason,12
Greg Norton,89
Wendell Magee,24
Greg Dobbs,46
Joe Simpson,9
Pete Mackanin,30
Hector Cruz,39
Omar Quintanilla,8
Waite Hoyt,0
Kid Carsey,2
Roxy Walters,0
John Stephenson,12
Freddie Maguire,1
Bert Cunningham,9
Ken Harvey,27
Sam Crane,3
Red Ehret,4
Jack Quinn,8
Andy Sheets,19
Rube Marquard,1
Doug Dascenzo,5
Ray Schmandt,3
Mickey O'Neil,4
Fernando Gonzalez,17
Domingo Cedeno,15
Melvin Nieves,63
Milt Pappas,20
Marvell Wynne,40
Virgil Trucks,2
Roy Spencer,3
George Myers,5
Bucky Walters,23
Hunter Hill,1
Wilton Guerrero,11
Jerry Kindall,44
Eppa Rixey,3
Domingo Ramos,8
Mike Mordecai,24
Ski Melillo,22
Myril Hoag,28
Herb Plews,4
Tom Umphlett,6
Tommy Brown,31
Cap Peterson,19
Mick Kelleher,0
Howie Schultz,24
Bill Hutchison,12
Julio Becquer,12
John Russell,34
Frank Croucher,7
Lee Meadows,5
Craig Paquette,99
Red Faber,3
Dazzy Vance,7
Chick Fewster,6
Carlos Martinez,25
Mike Kahoe,4
Gary Bennett,22
Bill Plummer,14
John Clarkson,24
David McCarty,36
Sadie McMahon,3
Frank Dwyer,5
Danny Sheaffer,13
Gaylord Perry,6
Ken Wood,34
George Barclay,4
Mark Lewis,48
Dee Miles,2
Darrel Chaney,14
Kurt Bevacqua,27
Eddie Pellagrini,20
Neifi Perez,64
Faye Throneberry,29
John Kennedy,32
Ricky Gutierrez,38
Larry Milbourne,11
Ted Martinez,7
Mario Mendoza,4
Red Ames,3
Cedric Durst,15
Manny Alexander,15
Jose Valdivielso,9
Jerry Koosman,2
Bob Gilks,1
Archi Cianfrocco,34
Paul Derringer,2
Hector Torres,18
Mark Baldwin,10
Guy Bush,0
Tommy Dowd,24
Clyde Manion,3
Harry Staley,7
Jordan Pacheco,8
Virgil Stallcup,22
Eddie Mulligan,1
Dave McKay,21
Sam Dente,4
Rowland Office,32
Earl Moore,0
Harvey McClellan,4
Rob Picciolo,17
Matt Walbeck,28
Dutch Leonard,0
Mel Harder,4
Paul Lehner,22
Billy Hunter,16
Fritz Buelow,6
John Sullivan,1
Jack McGeachy,9
Bob Borkowski,16
Dave Rosello,10
Bobo Newsom,1
Dalton Jones,41
Jiggs Parrott,6
Joe McGinnity,0
John Moses,11
Rich Morales,6
Jesse Haines,3
Skeeter Webb,3
Billy Hitchcock,5
Ray Berres,3
Jackie Hernandez,12
Bob Smith,5
Karim Garcia,66
Lefty Gomez,0
Jerry Morales,95
Ted Breitenstein,4
Goldie Rapp,2
Al Brancato,4
Scot Thompson,5
Peter Bergeron,8
Bob Usher,18
Danny MacFayden,1
Denny Hocking,25
Frank O'Rourke,15
Enrique Wilson,22
Del Young,3
Luis Alvarado,5
Lefty Grove,15
Pud Galvin,5
Andres Thomas,42
Luis Lopez,22
Fred Raymer,1
Vic Willis,1
Moe Berg,6
Luis Gomez,0
Chick Fraser,3
Don Heffner,6
Eddie Miksis,44
Stan Coveleski,1
Paul Cook,0
Doc Powers,4
Chick Galloway,17
Tom Veryzer,14
Ed Romero,8
Sport McAllister,5
Tom Carey,2
Tuck Stainback,17
Jackie Gutierrez,4
Jim Lillie,6
Bobby Mathews,1
Bill Doak,1
George Scharein,2
Dan Meyer,86
Pepe Frias,1
Bob Lillis,3
Gary Sutherland,24
Jack Heidemann,9
Ted Kazanski,14
Tommy Thevenow,2
Juan Castro,36
Bob Friend,2
Red Donahue,1
Johnnie LeMaster,22
Jack Ryan,4
Stump Wiedman,2
Vic Harris,13
Jim Levey,11
Doug Flynn,7
Gus Weyhing,3
Bill Bergen,2
